PC1_Approval_rate_Total_units_approved_Total_units_grade,PC2_Total_units_enrolled_Total_units_approved_Total_units_grade,PC3_Total_units_enrolled_Total_units_grade_Curricular units 1st sem (enrolled),PC4_Application mode_Age at enrollment_Displaced,PC5_Debtor_Tuition fees up to date_Age at enrollment,PC6_Debtor_Curricular units 1st sem (evaluations)_Curricular units 2nd sem (evaluations),PC7_Gender_Displaced_Age at enrollment,PC8_Scholarship holder_Curricular units 1st sem (evaluations)_Curricular units 2nd sem (evaluations),PC9_Displaced_Application mode_Age at enrollment,PC10_Tuition fees up to date_Debtor_Displaced,Target
0.5148352056857299,4.54628047922682,0.27614301682014963,-1.3532246109907737,0.7335929946175023,-1.0398853194276616,0.022731981765769446,-0.48733080217082453,0.4599632913452992,0.14216216998406886,2
14.61864734564718,-0.23075779907317087,-0.3287106156619195,-1.6595864099709559,0.2484643605096285,0.20591713350572283,-0.3333487824130783,1.3928326608056607,-0.06847081727306405,-0.5260429019527453,2
0.5496197438080275,3.729345766320317,-0.19954470021492055,-0.8088034090449565,-0.23863049052452953,0.035564363501480185,-0.3967245207099306,-1.071639282213827,-1.0529204477743597,0.8125060174535039,2
3.135333399882117,0.5176898403244102,-0.4908409293838084,-0.7682551089105869,2.8137541520152367,1.5842113505289757,0.003201954365108183,2.4939719691966555,0.8221541029350372,1.685117011666417,1
14.50975998222831,-0.34963028072286706,0.3657291603337933,-0.42365221928022795,0.22504093586312773,-0.6641455773077121,-0.23265090911086195,-0.5018321535207022,1.0056405106742499,-0.048892022359976084,2
-1.2073015991844094,0.5103009290819459,-2.553359289782569,-0.4820607208896118,0.39480131587148504,-0.4953275402828878,-0.27942291236970146,-0.5605623189166119,0.5459922284391571,0.014112434494951018,1
-1.5565397971341868,0.42309862594468706,-2.442587437873493,-1.025250918779133,-0.07555010675786289,0.1590956747656661,-0.22553899621919637,-0.9166207556552822,0.6867718289758091,-0.010202262390113927,2
0.6177398448884299,2.7836779036579085,-0.4388808628758797,-0.5541193143120319,-0.21830309569840733,-0.18160540043054685,1.936802478355678,-0.6448427006681134,0.4442249783425704,-0.3246450535246294,1
6.7821111208178655,0.5761604914241429,1.011825432001645,2.4840115908081324,-0.2535731242435277,-1.544634178521683,1.2002429446902234,0.9299406118142343,-0.04885907235280251,0.432129299601785,1
7.012722630074641,0.35837549796207546,-0.04349821953651112,0.8878601985102466,-0.5782008901902566,-0.2569541684506632,1.6690266923811468,-0.15606141188616063,1.2455818307666808,-0.6056291173520615,2
-0.151366162512528,-1.0777858235335067,-1.235185382683613,1.6852451842255554,1.3376706681213657,0.057962445765614365,0.9925363673750555,-0.8054963950402286,-2.2082088278962644,-1.2749356912563652,1
14.590721310925897,-0.19104788835700068,-0.15361117393801021,-0.6157565186244293,0.12795810638845811,-0.29018163375849204,-0.18825019893034323,-0.833708636360969,0.8435515493537139,-0.10371598840437167,2
-1.5672273230744846,0.6368616776078299,-1.7812985416275648,1.1740116006183403,-1.507595571054357,0.799465674628543,1.1711216302018077,-0.7274739785346439,-0.500635937007775,0.27910931715326476,2
-4.175546843123386,-2.3206060106321638,4.515337856169803,2.08182145171443,2.0980140958781583,2.2998513868625254,1.0375674913607047,0.14830594635803626,0.050466418406994076,0.5083545653184552,0
0.4078444362646052,-6.96443465146993,3.729500153283795,-0.7870606801845161,-1.9420396894269225,0.4234804788581534,1.182797695013047,-0.26552162166022686,1.735784651594763,-0.6076713067410414,0
0.3159936984082061,-1.9094956602155613,0.8439466332063187,3.594022485188963,-2.152884236072727,0.1432436392784958,-1.7720159353100973,0.2655383722493355,1.2345742337227708,-0.17938887484348282,0
-1.6931609843247268,0.19287264911942215,-0.9156245997106355,0.7031499383523453,-1.7363047665097837,0.9825940970644013,-0.7166301735971325,-0.5278685309078507,2.4042101081142513,-0.6158876836270412,2
-8.48158007699058,1.5953654344419288,-0.007939421084567314,2.8794863766944236,3.147623176988565,2.0351118247520774,-0.7800635470715355,0.2907375900609023,0.21108011081868625,0.7973460453469938,0
1.3835344077818308,-2.9561743702753054,1.1315816886625933,-0.3244966968327371,2.4270768454783287,1.2651840217450305,-0.2236582682478428,0.013983507036296878,-0.2770640836398315,3.0856132406294323,0
-1.3425798779464602,1.2300190343136617,-3.413900837242919,-0.46383674847109146,-0.2374630376615177,0.4913411880653276,-0.31678368127917855,-1.1722958962016636,0.617309518181464,-0.20606524149098934,2
0.3240094517452843,3.687973993871672,-0.46593052425577497,-1.0362945589597772,0.3382332255524908,-0.515342644607031,-0.15595296336271214,-0.8090241230712943,0.42887500086118996,-0.05266454621031186,2
3.0269158018568465,0.5996794533769507,-0.39793030361986287,0.8567342341926343,0.8330358267242943,0.9397400464272774,-0.9532322878303092,-1.4072257138705981,-1.4036308192950246,-1.2263605428133875,0
0.4374114661618833,-6.856515300487094,3.428840305889616,-1.2171405675000602,-1.4821551711566074,0.28444470720105575,-0.9905242622528915,-0.5151391669884886,0.04662808718785558,0.6697306324994137,0
-0.045307017971054186,-0.5755687533253565,-1.4278666833742522,1.7392044157117532,-0.09784742592389739,-0.9053457006437928,-1.0464400309269,0.019519123169599133,-0.5550882598775067,0.5700050947321871,1
10.767503653617696,-0.18208024315424523,-0.17180881276499382,-0.8188975650245761,0.21259588662946702,-0.4030630481364536,-0.17784731546374005,-0.7438249963227925,0.7777592951415069,-0.050616553360241096,2
0.6056052885628727,3.840015180986761,-0.3213408009467775,-1.6193814595594285,-0.3128886035149737,0.6279539605932405,-0.34755344861006665,1.4363414661917102,0.32168538246655515,-0.7289093384795559,2
14.51695467754039,-0.47671798813431965,0.7485378791063886,-0.19126271725667632,-1.3034134696650377,1.208041095347427,-0.8608257331782049,1.4556078258884215,-0.44033432098607705,-0.08626625570782252,2
10.71422097409019,-0.052498719727181675,-0.31297381988572,-1.0539456140151937,-0.3874730335442403,0.6543686134084459,-0.7329621938518375,1.25529102924692,-1.5545927167734805,0.25465351324584945,2
14.621664900587765,-0.0827989285804002,0.2755809562706866,0.08024169126396534,-1.4017178205468759,1.39775321876129,-0.9284519140566819,1.292698016695984,-0.508383651598672,-0.1893595992502948,2
0.048781018136485166,3.6901763509906207,0.4873767026162545,-2.2394587590460833,0.43516121652582146,-0.19918709568858578,-0.2380439811072624,1.6433920080227606,-0.21466741373788756,-0.46411947160139166,1
-4.359948989017202,1.6992237913919,-1.7286376822122067,-0.5365791512894539,0.774470867666426,-0.8128117050942305,-0.6159383256826627,2.3139857910346397,-0.1602439331787079,-0.5682138845430917,1
-1.358632319689248,1.3007444404880066,-3.1714494961869906,0.24477703025215197,-0.5483692614963114,0.5701073602597725,-0.645970029993752,-1.1448978482388128,-0.9207687177167188,0.6551868908541364,2
-1.7056123773368816,0.4945097064621866,-0.76116047570741,1.4821648657022461,-1.1630032712283045,0.041790658782016335,-0.9191111345676719,0.04537044568335087,0.5883569363290934,0.49790752320459963,0
1.089401199590122,4.187836725018323,-0.44590999342282656,-1.7012881789945014,0.2834846614357058,-0.2670891232419636,0.07439315587848781,-0.9239606163224281,0.5377227553534012,0.10190926190240471,2
-32.09454762184336,-0.18613196081597386,1.1809809045675932,-0.7510339455070022,-1.2601814273484733,-0.34547793238449376,-1.125281097199063,0.27799352363596525,0.014487529961207637,0.7782292793793925,0
0.4547543993289602,5.181477335574754,1.4478468989723363,-0.6076586082474607,-0.5867593740487728,-0.12331957157832531,-0.21012302275516395,-0.4511527332138226,1.6089989197705705,-0.28983752230494864,0
1.0724167715399389,5.23384472029128,-0.3794601453806789,-1.5316769336664526,-0.15784102264723693,0.275222661831402,0.08009049986830331,-1.1769237988207377,0.7950068080662632,-0.11412464374152298,2
-1.9745688518339157,-10.730607770760615,-2.8612751704930903,-1.7977132155516728,-0.4303494122061095,0.2360515781767295,-0.5166978860973446,-0.40818120168389205,1.1041740117692065,0.37453383473218993,1
0.4887531502678826,3.5901755028173183,0.11119150206207497,-0.8033382151018079,-0.01663805351312403,-0.3162835851843503,-0.37801436107497705,-0.8112695005234356,-1.0246105118259528,0.8994666289050799,2
14.491340090322334,-0.5316860933838153,0.888815499728937,-0.1680982704622637,-1.246149141744015,1.0940810409815813,-0.8626215062583249,1.5482247542491905,-0.4171660854160519,-0.06669151428189639,2
-1.9549505351644159,-10.717737368324295,-2.687316382591136,-1.5984170164153007,-1.2464322738695643,1.2036370113717691,1.2751533237310733,2.101654939111296,0.61520758082501,-0.5634494166313617,1
-8.238024316544092,0.8523241066736557,-1.1155680888925235,-0.2459819212399748,0.019800510380069834,-0.5978157710239999,1.7208624479553585,-0.24355540146913326,0.3105285007509296,-0.3266964155036878,1
-32.126531363216785,-0.4269223768126804,1.162781883069383,-0.6267113365323179,-1.5260197294680202,-0.10702005680008349,1.1497657027719725,0.39892018666859463,-0.18342229273507338,0.5484690183281263,1
-0.46982306756904946,2.4799949241812764,1.4311953108566096,0.5705684588810197,-0.7093720241172521,-0.4933318870176519,1.600657370775408,0.022955381909308563,1.303386053023826,-0.6130302285315604,0
-1.9397482436827191,-10.725273582541396,-2.912964496757795,-1.962866780056025,-0.9752428674281818,1.0776044999014023,1.3312135199821822,1.9763369786228324,0.24975022204630473,-0.44354530617568066,2
14.46304938242967,-0.5227696371934413,0.807834364131579,0.4944624029074239,-0.763473834744959,-0.029474363527010744,1.7279012990005989,-0.38589835066620587,1.3178721829248154,-0.5496564308891949,2
-1.4078632806392721,-0.07090315522342977,-1.221396166611249,1.0282337596326208,1.7556425017165376,1.8312471624786393,1.8749931069514676,0.14670946902735724,-0.14389527631261467,2.7985828542554,0
10.615498887745584,-0.5415348974126099,1.1465121316019122,1.0774421709057271,-1.3973669446860033,0.3588328311492024,1.3081910560864862,-0.4589153379459371,-0.1165624963614852,0.24132136122249737,1
0.48417239970215054,-6.258140439814496,3.068187372106545,-0.5923824754699746,-0.0114191456270623,-1.6483453638029428,1.2489514704144922,0.509860657825578,-1.0828718338866272,0.9371982152946827,1
0.9771083676538155,3.7780796608731215,0.49172980257853943,-0.3028009292455029,-1.3534964902215931,0.8007489986425708,1.6435309669722213,-1.0119843417017191,-0.6358868621751067,0.4316797673037913,2
-1.9994947640749916,-10.829719101309939,-2.731133718266826,-1.3304320224363493,-0.7552172696232115,0.3210348901971046,1.5381265283594288,-0.27695776763415547,0.807489895884394,0.1347365453011461,0
-15.863008728140919,2.3175209196034117,-2.0185804318796046,0.9714172892242133,0.6569405049886599,-1.7183612247231048,1.534871088974323,0.5953339717774052,0.2526918170494063,-0.30322830774594667,0
3.2673002371142994,0.584253168210029,-0.8509432506360064,-0.15387517149216576,0.5702097246849052,-1.0864929902517129,1.8387382434382216,-0.2337856298809371,0.03970665755052526,-0.15626278076269742,2
-0.5309879908329247,-1.0550100253051218,-0.8947741198198542,1.0661592780244853,2.51870093404734,0.8699287924606454,2.0641734711051356,0.709920086142347,1.405811005456425,1.9137046992076592,0
-12.032277375619337,1.5281372924343783,-1.4888137875802023,-0.24289909055603057,-0.04770114586130557,-0.3109605903272542,1.3835060773496246,2.447844388734633,-0.12498304731755717,-0.9207844256992103,0
14.5916787129665,-0.3005610973321493,0.041926757730116684,-0.44000133024136967,1.725802986769979,2.7823141828593294,2.1370577300881397,1.8961950316167238,0.8475205225647525,1.2187350530188747,2
1.1919000735633956,4.505387465456745,-0.46079339881803494,-0.602814812859923,-1.4039596746325707,1.5327413263475989,1.4295078703962252,1.175788455869589,-1.3727399972972054,-0.2070019782172673,2
14.375839193275405,-0.8089238572971904,1.5860140183509503,1.3389562169427598,-1.8774291537265868,0.7504772409420332,1.2062846616175404,-0.6134901125985588,0.19893057284479268,0.10172814173358194,2
6.876379823451748,0.02647910434809242,-0.46520830809452696,-0.5286147965997647,0.16834645898731893,-0.5704931269336461,1.8597796770602382,-0.587423267816572,0.1282671596923285,-0.19262621665438268,0
-1.5568141951613643,-8.273475415658355,1.3458061308318927,-0.5575150586644532,-1.780168267574928,0.49036174535673877,1.2403652289307432,-0.07939056086482682,1.7668745633760565,-0.44037487772208617,0
-1.0589938641903371,-0.33444388412693027,-1.5332890989900314,0.7021255836546938,-0.7088895205927401,0.07727671752819448,1.3750947191815148,-0.472621515409729,-0.9295459731130034,0.48173038518059624,1
10.62588855370007,-0.41681004738425764,1.169107794374981,0.48965602215658394,-0.7742307432935003,-0.1456604232518765,-0.5447378385152164,-0.23463410807955085,2.01058899894154,-0.4113921339669826,2
0.5261382196253754,4.335902585926214,0.6201975440929515,-1.5159704322604892,-0.839913415533392,0.9934307135242868,-0.34158324806604945,1.4751707188565384,0.9004949147442753,-0.8954961467220515,2
-1.3389332828659133,-0.037785025883293605,-1.1329597653289873,0.21198067853901403,-1.597827083840797,1.3685067195883405,-1.073958154618887,1.7623273227394127,-0.24272158378495798,-0.12035580307712039,2
10.632206258535048,-0.6673164724530071,0.5276843317238161,-0.49703996779316806,-0.15030576699287376,-0.42964261374335033,1.8771268713333433,-0.48210816484898833,0.5994588238558237,-0.23972543804928875,2
-1.164012304625538,0.45878448114275683,-2.719503351270757,-0.05358802662608489,-0.4170939065169573,0.258524525666521,1.707572096220151,-0.8415204852965225,0.3053794676438101,-0.38462680991405174,1
0.22195485026254036,-3.8953221518064507,1.6285206070133516,1.0629768967057263,2.4825901096682377,0.3038779287700633,1.9222555381172681,1.3410408831386578,1.8674570878638006,1.8796291895627075,1
-4.759332664115622,-3.197857132723452,5.194659440886127,0.519547105795717,0.03380957539819636,-2.6037632053765676,1.0585593933052075,1.3854825392546217,-0.5163764541664644,0.7306259374533124,0
14.543055038650818,-0.3497926770703891,0.19541894995397602,-0.11718709848193098,1.2054767054727096,0.9294164447131389,-0.4650285103327207,-1.6243870735429453,0.17861462016541202,-2.016309863880502,2
-23.919980631470622,0.8673082513589616,-0.56680689986975,-0.3322351874909403,-0.6542868891015885,-0.22459817250544944,-0.9222166745690518,-0.1745088270426832,-0.5850555236113963,0.6635020178559078,0
-20.050915031809577,1.258589769342606,0.6313912296611655,1.9970101114308756,-1.0454640137347229,-0.85221695454793,-1.3257169220023308,0.9057654153780258,0.6948711898362778,0.3363432238707173,0
1.2350065060982975,2.9701935891516342,1.3358820144470884,1.1746573559499434,-2.384816714299666,1.277425081854933,-0.9590848624924266,-0.7057988832445237,1.1408091533660258,0.11359405269824883,2
-0.88540041118068,0.545974993789372,-2.3585101518181295,0.9578640853232333,0.22188645771379362,-0.867461388336872,1.636592032211936,0.026810297543236203,0.49714721517463906,-0.3501506957838904,1
14.602482626309335,-0.28857769337609773,-0.44814193350582704,-1.2135000307926256,0.36832744720299704,-0.26366276720208,-0.09511233853009346,-1.109652941652735,0.3846689624337774,0.01987525799966294,2
1.1999069462159146,4.376595741842711,-0.9372517457118795,-2.4410520247292755,-0.08492124444585876,0.8124501755307193,-0.12358496060116199,1.0764493834556723,-0.08996934872688246,-0.535639366348337,2
-1.419478810044611,1.0616324220796562,-3.0456338472755524,-0.5163500090781012,0.13270653202287733,-0.044073033045408105,-0.26484623348325015,-0.8239049634663193,0.589362610083935,-0.06087733702752346,1
-2.8501630818607935,-0.9578586355277243,2.5245846526999247,-0.5074264458435888,4.644880278186522,1.1084873351571958,-0.08864045839240504,-0.1190720685796191,0.3611855156021068,0.4960754091014459,0
-0.06145045461186349,5.833551619339909,2.7953778425522735,0.58474056793649,-0.42842351393671596,-0.769902085721638,-0.5663263030402621,-0.08598578160340574,0.006877898336394965,0.460037947472738,0
-1.9785925643987896,-10.734987915149604,-2.7906892971842754,-1.6984205915311845,-0.5401819499708655,0.3045442017442518,-0.5552180064795835,-0.4097489758030536,1.1880769749319304,0.33585589075445677,2
-32.128364850706184,-0.9239721965176271,0.9647964774368394,-2.285172085807996,-1.9334935495023806,1.0493576074105917,-0.6701197479247578,-0.5474917062066005,1.8627484237320346,-0.31623445231617814,0
-32.07421028633503,-0.8966322503711681,0.06865340446817243,-3.607499704760599,-0.6439808825476402,0.30175263578179656,-0.2691197170961475,-0.6986454493348371,0.6699104534518338,0.16990221646763468,0
0.8560528811124697,8.353484165576582,3.7084862147910234,-0.7063635730037131,0.8694493690003616,2.736054618719056,0.3329567662062265,-0.4447332744731198,1.265957293947994,2.737208776506884,2
-32.05805785163573,-0.9046394779768381,-0.17109771683390224,-3.9947275786288685,-0.35584213820367105,0.16784309234453143,-0.20955575857934422,-0.8317957823538301,0.2816120097494593,0.2973003338267957,0
-0.5645034140336971,2.05542616985116,-1.483424725625709,1.0360895974449882,1.4729035019090604,-2.405123554776606,-0.47445161724649143,0.6311856745071189,0.5071961944209048,0.05691270945598629,0
0.2647695585910097,2.666986730563719,-0.5037227183634811,-0.9957904825883002,0.5606425774716006,-0.796995632791045,-0.15248547641644952,-0.5877315641251203,0.4352765620366759,0.02556644915540761,0
-0.5015411788238542,2.2655903268479016,0.013061674620449035,-0.19118048823070916,0.6520876405842456,-1.3194520277376276,-0.3068569964955665,-0.08073272682226305,0.7194120164897456,-0.07639957526645014,1
14.670134916689518,0.06967074180709375,-0.695187064430344,-0.8481190760533979,0.48125550162609554,-0.4531932725289315,-0.13414555091350136,-0.9905534721057746,0.37710377505425835,-0.0029824887233329497,2
-0.3153259658665343,-0.35536917561672066,-1.9338184648470356,-0.1608505569656186,0.4941291350330502,-0.5830642131494255,-0.6996376738592005,2.370545669688997,0.17991729618820956,-0.6459297653107701,1
-1.4907059648550325,0.6538871709106355,-2.7929319352050412,-0.9620443450844353,-0.05345763264380271,0.24031788139060084,-0.22021063317057385,-1.0186425271472321,0.5911831850846588,-0.045283630688282325,2
14.542790811896122,-0.49759647695609377,-0.15389966880329525,-1.3110354609047987,0.40722569191616437,-0.37890615525352855,-0.08276141190644441,-1.0071662766453529,0.4336142608450472,0.06965140203766272,2
0.5831531773616272,2.555275126072972,-0.35711254779131646,-1.3666246321713573,-0.00891793946614957,-0.07398752635327478,-0.08127599641282315,-0.900482974015023,0.74590816552418,-0.06524244863566585,0
0.8831179228674233,2.8722532731873915,0.5028842497056323,0.1886671658871506,-1.0586994891810881,0.3347152109843482,-0.5719460127315997,-0.5896420677392092,0.1230344886614774,0.5471712232073455,1
-8.503195581960465,1.49444465035794,-1.1049192421901861,-0.38772012689616736,0.527860576236776,-0.9707625780461826,-0.6981792558993061,2.717305963747882,0.2827804524516606,-0.5702653274106053,1
-0.5091230891514393,-0.8877481858200087,-0.8560126494829412,1.0293883841575167,0.024408147658278912,-1.0162961893538587,-0.8767324152799472,0.10967131510458367,-0.532506797020267,0.7620329418096866,1
-1.5578034810225512,0.7417476580890008,-2.1332439172120536,0.14613421901530568,-0.21333870220467469,-0.14532585334718423,-0.6167558996827878,-0.5856953299211017,-0.7710225882717415,0.8475692248878619,2
-1.4984249276279953,0.6338556250246307,-2.6165410747770954,-0.39327237752937505,-0.6401584859194422,0.7077351441945634,-0.5635875644895856,-1.2331869913523614,-0.9055404790791871,0.7501860335429429,2
-12.156171309882158,1.8440703663852032,-1.4191710980039998,0.44220081933358435,0.714059470871445,-1.6328724308063503,-0.5419040775757717,0.4278334241583074,0.7970282929765564,-0.08091406596164515,0
-1.333046843892494,0.030357498580746073,-1.939362797778099,-0.7268229893602673,0.36696740601452565,-0.5883957544058422,-0.2636026065738817,-0.43033645084930666,0.6734252052004612,0.08788333834068573,2
-1.9980937221318307,-10.752460761050022,-2.5376924524992996,-1.0654635416084741,-1.0641605157061875,0.6614474835126625,-0.9048362715821815,-0.5375497317965473,-0.29434592638344836,1.1413928766974695,0
-1.4264757519026012,0.7943888045498909,-2.827882332043954,-0.9349776658363408,-0.9110421211579633,1.5023727388620542,-0.7942406112700285,1.0127879342614274,-1.429728029025171,0.14342494304579495,2
14.611681218260733,0.4069855302196487,-0.061301601868856664,0.20613003379457648,1.1994628125496536,-1.868163951623857,-0.2468321774909819,0.10821463634484971,0.6293600844707136,0.1375403039889262,2
-2.4219439875422717,-0.7999455984505268,1.9854311585706685,-1.7647401200207988,0.5346833605047697,-1.1581044738798167,-0.2519396466876241,-0.30185125086214465,0.48342997535775284,0.043160051790608146,0
10.877118535078012,0.7774562809484382,-0.13947465166187362,1.0811566836983013,0.2689876667979435,-1.0871699925057279,-0.42381230475392034,0.16341264535836578,1.5197755820834224,-0.28208006990697626,2
7.026677897677216,0.4907506484509505,-1.1007774847408547,-1.497036106372321,0.3420419669793626,0.08471390053360423,-0.4025059587399101,1.5048182260657799,-0.21038633158459574,-0.5509609541381845,1
14.576109640335169,-0.2873957021313267,-0.14013160351226958,-0.7976842663425446,0.13891139009912068,-0.24415972993913715,-0.15640238761464542,-0.9046906165075567,0.7737804804095866,-0.0817746375095039,2
1.1313690951981352,4.3089219049109975,-0.5305546969216183,-1.374145784924573,-0.19434355346695698,0.21946323364531384,0.005680798436155812,-1.0580391361153092,0.8728451451174131,-0.09968233522390667,2
0.8921750266635156,4.073934390588813,-0.6488004494486951,-2.246565574942206,0.1266744156273822,0.4236170568508785,-0.16949826979219754,1.3214615941925185,-0.11304700148704092,-0.5090024723421578,0
14.527467341495594,-0.5300739926056439,0.053039345223152914,-1.0267855140595201,0.07302030635451623,-0.15243804021327262,-0.13191991090238628,-0.9591052649961889,0.788708074683334,-0.05870764946718982,2
-1.4626567606510754,0.8014776642302033,-2.8842453159456993,-0.8060758299166495,-0.013161146934521275,0.1466250179705009,-0.2370788712136074,-0.9611226537520274,0.5974911377403103,-0.04710067635357469,2
-2.3369397842233615,-0.3608937086095465,1.6281595384482392,-1.3308609951249941,0.7676319844666939,-1.4149577967416074,-0.288789092196546,-0.11467402669549821,0.4621043948681308,0.025205183216726657,0
0.8164785950179325,4.609587633538666,1.5609809394190999,-0.13628917179164682,-0.9695391857039658,0.14203846047655436,-0.40625913654345586,-0.46558001252805586,0.2801663556377118,0.6253901581653795,2
3.112189260984864,0.43386749738707486,-0.1203398447877802,0.33528818549171235,3.230269750512389,3.389191413439867,-0.6238350684462404,1.4027653233401083,-1.3449437958445496,0.5321859843131446,0
-1.0034184071726053,-0.28186459048058876,-1.9104471044836024,-0.4372994574464696,-0.10780149868991888,-0.09972176976807272,-0.3700161392684222,-0.6281626944908146,0.9018051808073713,-0.1414279437644269,2
0.28885818132816055,3.4624742755928515,-0.0791771380932528,-1.3056945132800368,-0.367955496228164,0.5421680182506132,-0.669112390016883,1.3544603623276252,-1.6097975176585462,0.24167442475460651,1
1.3312946693022718,5.20618899985282,-1.2640686665874425,-0.06384438647633812,-0.6703521652558012,0.6368148208526817,-0.41992560724090056,-1.2756808413151457,-0.7195467014212898,0.5510592913181225,2
0.6070044962725558,2.5892571393747863,-0.59607028687629,-1.650615715824988,0.21039887167947574,-0.1629074711553069,-0.047835844011891226,-1.0314867717507814,0.41610277005989427,0.028467489557557662,2
10.843261867237558,0.09231545901243102,-0.46308460830160747,-1.4179668151850051,0.4443803274766478,-0.1489175678144813,-0.3811516282270179,1.6917942447853047,-0.058842409195401735,-0.49859328568166217,2
0.40662727263828913,-6.245320005021013,4.0079198172167985,0.46291692691707265,3.546472909792264,1.259790128682447,-0.4679766014418458,0.7078982711096781,1.9153055636672067,0.3399391467662104,1
14.51311712374454,-0.7480670974818681,0.10595570489014787,-2.135358354000989,0.09987176348704777,0.38344138522595933,-0.2838751593970822,1.286139982592895,-0.028763440986610617,-0.47351550331362663,2
